196,181
389,335
241,35
500,449
344,250
300,122
136,82
467,474
197,122
317,361
197,136
43,136
300,318
136,491
463,469
365,136
232,248
197,491
117,82
302,258
85,310
292,124
231,477
231,225
165,225
467,258
452,160
165,469
197,160
231,210
292,124
51,122
452,359
247,211
136,33
317,412
196,433
455,388
136,439
361,242
122,335
223,115
173,318
294,149
365,149
51,242
196,294
389,433
455,388
247,33
479,439
300,242
463,451
231,310
223,455
452,249
117,412
479,136
231,412
82,389
247,294
467,194
75,311
82,311
500,124
344,314
214,65
117,115
455,314
467,477
196,477
223,455
82,395
214,233
479,474
167,225
300,242
196,389
247,439
77,361
232,136
452,160
455,469
332,491
317,389
223,388
479,451
341,124
452,248
209,210
196,122
77,107
65,42
231,477
389,33
85,225
241,311
344,389
455,82
136,451
431,414
223,361
75,388
117,474
195,433
300,389
114,433
173,474
195,115
167,361
356,477
117,359
214,115
223,242
195,136
209,389
317,160
455,181
173,314
197,250
479,250
167,149
332,211
122,491
452,491
467,414
405,294
117,359
452,387
294,451
344,474
356,467
300,181
302,115
75,395
405,136
20,242
431,107
247,115
455,107
117,439
75,42
65,451
21,388
223,210
117,361
405,248
500,395
65,451
195,311
241,122
165,414
214,335
292,122
344,439
389,249
51,310
82,433
196,82
365,451
300,35
294,250
341,439
341,335
75,211
302,210
173,450
463,115
341,258
167,414
114,467
247,294
292,455
165,335
20,225
75,122
232,225
241,412
341,450
294,115
223,42
300,211
148,469
500,258
82,124
196,491
405,163
294,242
467,258
300,233
214,439
257,389
257,359
257,181
455,449
467,210
43,242
21,314
148,361
209,242
302,491
247,455
196,115
173,361
223,412
122,65
165,55
317,258
173,65
20,395
214,455
452,387
405,318
148,450
209,249
389,414
65,258
241,474
294,361
197,160
167,65
356,122
214,395
332,387
361,42
292,249
223,294
294,248
136,294
241,388
231,310
231,163
85,310
300,449
365,249
389,491
257,387
232,65
479,122
214,395
241,249
117,335
455,258
431,359
292,33
20,33
214,467
65,335
114,65
365,249
463,318
500,248
65,258
223,474
452,361
77,136
223,449
341,491
257,33
247,233
65,414
361,318
75,65
231,395
75,314
214,389
405,433
467,107
43,115
148,433
20,233
214,211
455,412
294,248
463,439
223,335
195,477
365,33
431,311
231,82
65,258
479,33
196,450
122,225
122,65
223,124
75,310
452,115
332,450
195,115
114,82
195,314
165,491
302,242
500,55
209,149
294,467
467,359
332,181
292,211
117,163
356,477
20,115
117,136
241,42
21,310
114,449
51,412
195,412
317,412
196,242
20,160
479,115
463,124
82,311
173,314
241,33
455,455
122,310
77,359
232,211
405,211
405,211
20,136
148,35
75,42
431,250
65,412
332,33
195,225
257,433
209,389
223,149
148,258
197,388
165,248
361,467
317,361
241,469
356,115
148,55
21,122
195,311
344,335
122,412
43,211
122,395
65,449
356,124
85,294
173,160
165,388
431,42
292,310
317,258
302,249
65,225
51,225
117,124
223,107
294,395
114,335
247,250
455,449
300,311
114,477
20,294
341,42
479,124
85,389
452,211
114,107
479,225
292,395
223,160
452,389
21,211
332,149
148,467
479,248
341,181
173,455
82,250
292,439
232,389
232,33
467,115
294,115
209,65
455,115
463,491
302,258
195,176
214,388
167,477
51,210
82,136
241,35
173,163
344,211
82,248
241,314
317,124
452,311
300,35
365,310
223,65
361,314
431,211
122,210
51,181
294,122
452,314
214,35
214,233
117,124
341,314
232,387
463,469
455,115
302,439
20,122
344,359
195,359
455,233
232,359
361,115
467,477
257,242
196,474
165,477
165,210
117,474
214,160
148,149
241,65
85,181
257,242
361,449
196,124
51,122
500,210
167,115
467,124
197,115
500,181
300,318
389,35
344,340
165,107
173,249
136,449
173,294
165,210
136,395
82,248
136,314
21,361
356,467
51,389
500,136
75,248
389,335
361,160
148,389
332,455
341,469
361,469
332,115
247,126
117,450
467,107
65,455
165,491
341,335
231,294
292,115
500,211
223,412
165,439
405,451
122,249
479,225
85,387
500,136
136,389
65,439
214,242
82,389
117,181
165,258
294,160
82,181
197,477
43,242
292,359
197,107
356,258
455,115
344,455
365,107
77,389
356,176
75,211
223,477
82,181
317,248
136,160
405,211
463,149
405,35
389,359
77,211
148,225
317,210
75,136
43,124
332,310
65,450
195,412
332,122
300,210
479,318
136,122
455,395
361,439
356,249
257,65
292,250
292,35
77,294
77,455
247,450
214,450
148,474
223,439
223,242
122,248
467,467
389,491
82,477
195,122
223,82
82,250
241,450
51,35
209,474
500,242
389,477
452,433
431,491
455,455
77,149
463,359
344,248
75,414
467,433
165,149
51,439
65,258
85,389
302,387
65,412
455,389
196,455
361,258
136,258
431,318
196,258
302,491
223,318
247,450
43,160
356,361
209,33
479,33
389,294
65,477
195,250
195,250
356,477
361,242
455,477
165,335
231,35
195,388
500,359
20,469
341,107
43,33
65,65
294,387
214,258
302,467
85,451
467,335
195,450
21,181
241,225
122,258
344,412
257,249
114,389
51,210
223,33
21,439
365,115
209,242
455,122
136,42
431,294
209,388
20,242
467,310
479,107
21,233
195,318
292,181
405,250
223,248
117,439
341,314
20,414
51,359
167,160
332,225
467,122
117,412
257,242
82,439
241,115
361,433
300,242
356,136
195,414
122,124
317,310
292,233
122,389
332,115
20,388
209,359
82,467
356,310
77,82
165,225
117,149
257,107
20,359
20,359
223,335
122,122
148,160
463,361
294,449
117,414
122,136
197,248
452,439
20,35
82,124
317,439
196,233
85,310
455,389
165,318
223,433
452,42
173,389
479,310
479,310
65,455
197,387
361,124
467,455
356,318
65,311
122,55
479,318
431,389
431,414
294,311
197,449
332,439
241,335
356,314
300,136
75,107
479,42
294,311
195,160
214,115
148,149
223,491
232,451
165,248
197,35
117,433
117,160
173,388
302,318
231,33
165,388
51,35
65,250
223,318
257,455
467,388
241,359
43,395
500,450
167,65
165,474
82,211
214,211
85,491
122,115
463,122
209,233
365,211
214,414
82,387
500,242
332,136
463,491
431,450
356,233
197,149
241,474
332,455
467,387
85,294
332,361
292,248
82,450
197,474
65,225
257,449
43,477
241,233
165,318
455,107
82,477
167,433
197,250
75,249
467,225
361,42
292,242
389,469
167,389
361,474
209,225
43,124
231,311
122,65
361,233
455,450
431,33
117,469
361,491
365,389
165,361
317,335
332,414
21,225
148,439
405,160
214,181
21,474
51,477
317,311
165,258
241,414
500,42
82,124
257,491
247,233
500,33
82,477
257,314
51,318
302,450
20,250
85,160
43,414
405,107
231,35
117,310
122,294
365,248
356,395
75,107
361,389
85,318
257,359
232,414
479,210
21,249
452,82
463,387
122,115
479,248
231,65
341,136
167,65
479,395
195,318
136,258
463,414
361,242
195,388
292,467
463,233
332,176
75,414
463,414
214,311
463,115
196,65
344,361
85,395
241,455
389,122
332,318
479,449
196,455
405,318
51,449
463,176
431,149
77,82
405,160
463,35
43,395
361,433
463,124
389,412
65,469
173,433
247,42
344,136
82,450
247,242
214,211
300,294
302,210
114,82
21,136
292,474
361,65
300,242
43,477
20,233
117,450
117,248
173,449
247,65
479,455
500,451
247,33
479,439
196,65
21,107
467,450
292,414
455,294
455,389
452,82
300,233
165,388
214,35
65,412
195,361
223,294
195,395
344,233
20,210
247,181
317,318
317,242
122,335
247,388
117,467
165,335
479,211
405,439
223,491
365,389
82,82
232,414
77,477
455,160
43,33
82,160
197,414
173,359
223,318
148,82
136,210
122,455
20,249
241,42
356,248
344,233
148,250
257,450
82,359
214,248
405,451
452,211
209,124
195,115
148,318
197,35
214,477
165,474
341,124
173,181
405,388
195,455
117,387
148,361
85,33
122,82
241,491
214,414
122,467
165,359
302,35
51,258
302,359
344,449
452,389
75,124
302,233
195,387
51,388
75,211
332,414
75,160
317,210
196,450
463,107
223,248
173,124
82,311
136,310
257,242
302,412
344,124
302,451
241,136
197,469
231,433
332,248
300,250
356,359
21,389
344,160
114,318
136,55
195,181
294,33
344,318
114,335
292,474
292,314
77,181
317,33
77,249
500,451
65,35
294,395
165,211
365,242
452,258
431,491
43,250
317,65
294,412
356,258
21,35
209,249
479,477
302,467
82,211
122,467
500,389
75,82
195,412
455,211
341,136
247,82
209,211
344,210
455,314
247,233
122,412
257,389
232,314
214,42
231,115
165,42
77,314
195,310
173,211
214,124
500,491
43,122
467,359
117,115
214,395
85,124
365,294
136,361
196,258
431,42
341,389
463,248
257,115
43,258
405,210
82,160
463,124
467,387
332,318
20,33
365,318
122,248
463,210
241,361
356,477
500,361
452,33
51,225
247,65
173,136
467,311
51,388
389,491
500,474
167,211
209,248
195,469
300,258
117,474
361,451
173,414
317,389
463,310
247,451
165,318
21,163
300,310
51,389
302,388
77,136
196,225
77,474
356,477
165,439
405,439
65,359
65,388
65,248
196,160
292,258
122,477
405,467
196,477
361,361
467,439
300,311
344,388
455,314
431,160
77,33
20,318
43,477
114,449
77,361
51,82
300,122
136,233
292,451
214,65
463,82
241,258
300,412
257,335
122,136
247,248
317,126
43,176
75,387
467,107
389,250
257,388
77,294
214,414
356,115
389,35
232,474
173,65
173,439
356,242
257,477
214,33
294,176
51,389
197,477
317,451
165,122
479,451
65,225
231,359
51,389
361,163
300,248
341,181
65,249
317,359
148,389
455,388
241,242
173,211
231,149
117,149
65,359
173,455
232,163
292,314
431,250
209,160
257,474
302,55
223,248
77,294
241,211
21,35
463,124
167,82
389,477
136,124
257,225
20,388
257,387
136,122
214,477
361,451
455,449
479,389
479,35
136,318
77,412
241,258
117,248
196,310
389,107
43,414
43,35
500,65
452,477
241,242
117,477
173,82
173,389
77,439
122,335
405,250
85,211
356,210
365,451
197,225
479,310
455,176
148,249
82,176
65,225
431,335
114,450
82,35
302,318
75,242
65,412
341,477
65,467
167,258
241,33
341,335
341,115
21,242
294,122
167,160
77,136
500,477
232,433
294,388
452,249
51,35
389,449
209,359
452,388
195,65
356,225
341,122
77,35
344,467
122,249
341,42
223,33
196,439
241,491
77,387
197,311
232,181
431,477
463,250
389,359
463,233
479,82
122,115
77,35
117,433
302,210
122,65
167,469
500,469
122,387
241,248
214,388
195,414
85,250
65,136
292,359
241,433
463,225
51,107
122,233
85,181
196,395
117,451
467,250
467,395
173,181
65,361
196,82
356,310
21,82
82,210
257,414
452,248
122,136
122,412
500,115
365,65
195,439
196,122
405,414
173,412
75,115
344,122
75,82
77,35
452,242
231,225
82,450
197,388
167,412
341,433
20,42
196,210
114,433
165,474
241,314
43,225
165,225
294,122
292,210
361,469
300,467
232,124
214,294
114,449
479,258
294,122
167,233
114,335
344,65
165,450
51,211
479,395
223,122
332,474
500,65
82,474
82,294
167,107
341,455
247,258
452,439
463,314
77,389
389,439
361,65
247,455
209,491
117,258
479,412
463,33
455,449
332,181
455,474
479,395
344,211
302,474
82,310
294,249
209,211
431,433
214,389
214,314
65,115
43,210
51,211
165,335
247,65
231,449
365,469
122,248
341,433
196,491
302,359
300,107
136,455
389,225
209,33
389,210
197,449
195,467
344,389
122,310
389,389
241,258
232,250
431,33
165,474
294,449
341,451
467,225
257,149
365,122
232,35
356,389
136,433
479,412
165,115
82,439
365,388
77,439
302,439
455,294
389,33
356,311
20,65
302,249
65,314
114,107
21,439
136,42
232,433
302,294
165,115
195,311
214,294
455,181
51,42
117,414
43,361
196,294
136,115
344,340
196,314
332,42
232,314
467,225
197,477
167,35
173,387
344,477
500,107
317,107
389,311
500,314
463,359
136,233
195,107
167,181
300,455
21,433
467,124
467,225
479,491
214,242
332,387
405,249
214,42
196,314
292,211
431,122
292,122
241,181
241,242
173,477
75,311
232,310
292,335
165,65
467,433
136,42
231,181
292,248
148,311
75,160
365,474
173,35
65,412
341,136
51,65
344,181
21,124
117,414
148,249
21,33
241,181
500,242
452,318
114,233
294,469
223,455
165,310
405,163
21,294
300,310
167,242
463,389
214,318
75,491
75,242
209,450
292,115
214,258
455,115
361,211
197,107
389,35
500,469
300,335
82,451
51,455
167,250
195,242
148,361
257,474
223,225
500,449
300,361
196,311
75,450
257,136
165,242
232,181
257,361
167,82
247,242
292,395
165,469
214,439
241,249
257,115
20,248
365,33
431,469
241,388
122,310
344,210
302,469
500,491
82,181
361,439
148,82
365,42
361,181
85,469
165,412
165,33
20,211
232,387
209,65
455,248
455,467
317,194
317,194
300,149
247,412
77,176
165,225
231,249
231,310
85,211
85,455
21,455
196,249
257,160
257,225
65,225
292,42
65,248
196,233
77,181
209,210
167,42
389,248
197,412
173,294
332,389
344,242
500,433
405,389
21,163
332,491
292,160
467,160
21,181
292,176
21,136
302,389
165,449
300,258
317,414
114,294
21,433
231,258
20,242
463,242
405,474
20,124
463,310
77,451
20,335
361,136
332,124
197,389
332,387
82,389
165,433
479,318
389,107
361,433
431,335
214,82
209,136
332,249
77,294
197,335
223,414
292,33
292,242
356,361
196,455
405,387
214,310
455,469
82,395
214,250
148,361
292,211
231,451
241,294
196,211
500,477
136,122
75,225
20,115
114,433
165,33
365,294
292,451
223,314
300,124
356,160
122,211
341,160
452,388
292,294
214,335
165,181
232,455
65,469
122,122
463,439
356,82
75,294
85,82
214,387
247,211
51,211
209,474
463,249
85,211
247,82
241,294
167,387
455,395
232,455
344,249
405,335
341,335
65,491
232,258
467,335
148,42
294,389
214,115
214,149
117,469
214,242
195,242
467,249
292,225
117,249
332,467
344,211
214,387
167,42
294,42
341,361
75,318
209,467
500,412
467,387
247,211
344,35
463,412
247,439
223,389
173,33
231,211
452,467
452,294
500,439
300,389
114,450
479,395
231,181
209,477
51,439
332,233
165,361
452,477
75,433
21,136
467,433
82,82
332,258
85,361
257,115
20,433
479,33
452,451
209,477
344,311
65,210
344,314
65,294
85,395
317,225
332,211
361,335
21,439
431,469
75,439
20,474
300,115
21,160
165,389
165,318
389,163
467,136
77,318
196,414
389,491
197,65
344,249
43,455
455,388
479,491
136,250
209,258
165,258
500,455
196,294
51,414
196,33
75,181
344,250
361,474
361,250
241,491
455,335
317,136
452,314
122,242
114,242
344,389
341,176
241,210
75,249
452,233
344,225
173,107
173,467
332,107
231,242
165,433
165,335
173,107
344,82
356,249
500,395
173,211
209,107
294,318
317,310
223,65
341,455
65,211
389,35
365,361
196,163
165,477
196,35
241,477
21,225
257,242
196,35
223,477
214,318
365,107
247,361
292,318
20,449
231,439
479,136
197,469
232,311
241,477
302,248
257,65
365,126
332,35
232,477
122,310
75,455
257,318
389,250
463,469
332,359
300,310
43,455
223,314
344,33
122,65
455,388
197,149
117,474
431,107
197,455
82,469
43,387
341,82
389,107
292,124
463,395
75,115
122,388
452,35
467,225
165,225
365,107
196,33
65,450
114,122
341,449
247,314
479,414
196,65
431,210
479,242
356,242
51,82
21,160
300,210
356,258
117,451
332,122
21,258
209,163
431,160
117,211
241,335
122,467
196,225
122,335
165,249
232,250
463,310
300,491
247,136
344,450
257,455
294,449
197,449
332,233
389,318
257,395
65,35
209,42
195,122
43,248
231,115
455,314
389,35
247,395
317,82
65,181
223,318
479,82
65,122
302,389
223,242
195,477
214,361
356,181
196,387
500,258
341,124
241,311
405,115
247,455
82,42
75,335
302,388
405,107
173,467
500,388
332,294
405,449
231,361
479,450
241,122
356,318
77,211
389,412
452,395
356,107
43,65
247,33
20,455
365,388
196,451
214,414
51,35
452,474
500,491
389,450
223,451
231,181
209,242
117,389
75,124
223,33
20,248
452,387
247,126
341,477
195,314
173,233
231,311
389,311
223,491
344,82
302,474
209,310
365,439
292,233
117,181
195,491
165,474
479,210
361,359
405,310
241,149
77,455
247,389
467,210
247,318
122,335
214,491
332,359
165,359
209,294
117,181
167,491
344,314
231,181
300,477
117,433
463,258
20,451
294,149
43,210
257,439
21,387
122,395
455,318
223,33
231,294
241,318
463,449
479,359
300,449
148,136
257,474
43,160
82,359
223,136
117,82
75,225
294,294
214,122
241,242
405,359
165,469
294,65
223,122
455,412
467,361
302,439
344,469
231,314
294,250
20,33
21,414
195,387
117,233
51,455
405,211
209,149
223,389
300,314
452,122
136,149
165,474
463,451
148,136
167,149
82,33
241,163
214,455
361,395
122,33
479,310
20,433
332,467
209,474
300,359
167,477
136,467
223,248
302,211
65,359
20,474
302,122
452,33
209,181
43,225
195,258
294,258
463,361
361,361
223,311
317,225
431,450
452,451
165,314
292,450
231,474
75,115
173,211
65,122
51,107
21,211
361,136
165,491
85,42
65,294
223,412
365,126
195,124
405,233
365,395
341,233
82,211
479,388
223,122
209,335
294,467
317,311
21,163
232,361
197,82
21,361
300,335
82,314
257,258
114,314
136,455
332,474
332,449
214,439
20,314
257,361
85,389
231,361
122,210
467,211
405,242
302,294
51,124
21,469
231,250
165,311
389,181
405,250
209,388
21,160
300,107
361,450
65,335
197,163
317,225
452,124
114,249
302,249
223,395
452,335
302,361
332,42
452,250
65,35
500,449
452,412
232,35
165,474
463,233
302,474
365,258
247,194
21,335
294,294
300,250
117,294
241,389
361,258
431,211
452,33
389,388
365,136
65,491
