order983,78,37379533,item1848284823
order539,58,15842430,item393736559
order867,67,1170475491,item163022082
order314,73,1855231224,item1808452772
order634,64,1662088707,item63439607
order278,4,1430649199,item349797979
order358,56,1136018800,item1899751984
order358,58,1577728973,item3386568
order807,99,711168360,item910275113
order957,75,1373547004,item1763088169
order440,47,92909476,item2115133601
order249,83,104902979,item1238744883
order709,60,1374664702,item13765103
order831,39,1444510418,item1635406786
order899,91,1172068349,item1491720801
order869,84,1916837091,item7050103
order281,91,1068993,item127472599896
order732,14,1659239360,item7173814
order314,17,1120637841,item1034060873
order402,32,185777217,item1775384178
order314,73,146550984,item11503885
order874,99,1664483113,item8829492190
order872,49,2129095935,item1400010930
order632,0,1714393554,item2099804178
order759,42,1379339756,item1958141623
order982,27,18148827,item1686502946
order741,37,1652088707,item997523855
order807,89,1172128479,item265113670
order871,91,320460422,item14998623
order440,26,1658045799,item1635125585
order881,89,1564232403,item14513406
order532,44,667348317,item63439607
order844,43,181182565,item18511502062
order816,44,1671491270,item14238840
order190,19,181439816,item1499757585
order857,59,1444510499,item1342317208
order988,64,1844278895,item160543156
order899,95,1577205212,item1283446647
order792,12,179325777,item134069358
order420,6,340027911,item924874526
order899,68,1564231256,item1453538686
order738,99,1564232403,item1120879544
order938,4,1494488707,item16238895
order733,82,1377506972,item1420559618
order776,4,1423504681,item1850969137
order710,6,630031730,item1159863624
order697,33,445182198,item59384539
order858,43,17239833103659152682,item59323139
order281,52,181928590,item352905993
order611,79,94988164,item8919964999
order297,57,1248973078,item1513594536
order637,37,717297935,item1900290950
order769,62,1664232403,item16865048
order732,43,1596217823,item4849715
order115,12,603644231,item230143291
order831,59,1044268717,item12084539
order907,70,152491811,item87452297
order759,3,467558045,item722961204
order741,68,1824844059,item8748855
order792,63,1662089855,item1723756185
order299,11,114079662,item1559482855
order275,17,1569466371,item1751382879
order788,1,1270793741,item1783809521
order922,83,11703151,item554197594
order827,49,1244222481,item1244439
order759,62,1960870563,item11598636
order957,75,825650280,item209446647
order769,24,171917181,item160745262362
order425,38,1871856173,item1514175856
order938,75,825650280,item256504828
order425,77,1811399368,item1675310890
order923,96,1782723737,item19616923168
order776,83,1726748848,item79763802
order857,45,1044269971,item18083616
order115,21,2026700465,item374453670
order445,21,1058591756,item17579634
order811,59,1427465352,item17998850
order599,43,1908914155,item19093616
order711,53,1172723114,item26930154
order837,68,1372387694,item1072493080
order948,53,1463538474,item2137231278
order847,49,1227465352,item60671764
order709,99,465040054,item28931923
order856,48,1171869537,item1179289923
order807,87,1960870563,item1428629021
order741,35,1327278895,item68222720
order734,71,2074240138,item1034061
order932,57,1327417936,item1119084034
order249,27,1171837400,item1899550652
order832,28,330492556,item10791903
order314,98,1430649199,item1189482830
order847,47,700930660,item510902883
order849,60,10095239,item1438493827
order844,70,650424568,item1211504402
order275,11,2055856717,item41679544
order7,22,1433458247,item284574461
order878,99,580207639,item63439607
order743,24,169849615,item9829245531
order440,12,181135027,item546280151
order637,48,1079193676,item1799605942
order776,62,1941843651,item2135808381
order623,40,2077209971,item20884062
order88,67,2066639699,item2066639699
order836,70,10095239,item2026642736
order709,93,1100515995,item143502772
