order115,12,164426175,item1644430969
order88,1,735195948,item1517596048
order869,5,1424417936,item1804036624
order759,6,1517463362,item1735572250
order637,74,210918136,item1072493094
order731,33,1590124385,item828650293
order753,21,36293708,item1304031059
order908,31,844273705,item14212953
order297,33,913209960,item150390588
order249,42,112215500,item1253451223
order879,98,15972099092,item1237107
order977,75,1024729649,item1064201704
order834,70,159467601,item726996586
order744,92,167424534,item1349384932
order774,51,2090666388,item81346397
order631,42,158634202314,item910357
order445,64,360118942,item108396109
order934,90,1684610484,item1510140914
order402,13,1840896972,item9463220
order741,44,1874306476,item21010008
order720,30,980726577,item1080297974
order844,96,172623166,item1689098394
order914,99,1010329649,item154352227
order278,77,1715308949,item17583013
order744,67,280214481,item552964758
order738,92,1969850993,item1499645496
order948,57,1192083954,item577984402
order890,39,101031776,item94610391
order278,27,1715661248,item163497979
order844,5,1198870071,item526680002
order249,26,1136399773,item60369983
order275,53,101022130,item1513284442
order358,94,1928280373,item10406318
order599,27,141748286,item490836362
order974,8,8839546056,item910275
order599,27,1475372198,item1675384178
order440,58,117919688,item184076696
order425,45,1172864811,item1497240101
order741,49,1059238399,item1342345571
order742,53,11920839003,item1062857253
order913,1,1782798769,item687682222
order842,24,1607051074,item510902826
order899,73,1795821602,item179580216
order710,83,113660048,item1009840178
order281,91,1844226545,item2084539480
order907,79,1227465352,item1802164590
order878,43,1326756951,item100987982
order733,5,1314399368,item953347009
order890,3,2077209971,item20775086
order733,28,155665523,item1282284531
order942,55,678476972,item1277637480
order777,3,1660424626,item2090700357
order88,99,1872639995,item141729007
order425,12,159418012,item890725064
order867,75,159467601,item1685926216
order633,49,1266026180,item885448890
order937,42,1652088707,item206826617
order832,21,155663964,item1851903196
order741,70,1500805175,item292517671
order346,21,185436548,item28451932
order624,37,1517987196,item34641932
order440,86,1903604682,item76965683
order440,68,1100515995,item143502772
order899,28,179948835,item987856630
order278,24,1657965865,item347349869
order445,86,139939187,item1494536647
order278,14,1903604682,item2093495951
order425,96,1680552312,item13998633
order923,4,372355577,item595821688
order297,26,369969793,item893495951
order709,62,1359705521,item289894273
order942,39,1713566609,item103283449
order115,15,705107424,item110451320
order792,62,1649949819,item16809192840
order849,4,222473758,item16753108
order445,56,1825641963,item194316579
order346,27,1805297789,item1668949284
order946,27,159467601,item1685921688
order777,87,1127263404,item1639905741
order190,19,1809597036,item2115133601
order792,42,1830796981,item17684186
order633,66,1744229960,item95661278
order946,46,1619454396,item185114096
order599,17,1248422214,item1163013895
order623,37,667348399,item62671717
order832,90,172473758,item113502772
order867,23,1027519665,item419015902
order932,58,8895485491,item1970626617
order346,83,1444200545,item9291789
order697,57,1753699783,item175369983
order425,16,1728700465,item7317667404
order440,37,1822043910,item56581390
order716,38,16050287,item2028729979
order275,6,1130391856,item1789739891
order753,3,1079592314,item1380984923
order717,96,590005584,item180002772
order732,56,1528792917,item8490920
order753,91,1252548024,item664451204
order249,4,1323233118,item806212494
order595,68,1730240331,item608382682
order744,44,1798710118,item2075865050
order837,66,927412399,item879577896
order299,73,2063459699,item1705426280
order917,70,1044269717,item14885078
order753,8,2109181290,item1189739891
order898,49,2066639699,item11300110
order942,24,1120872573,item1106967563
order872,34,174423166,item1929872462
order88,31,2075715657,item1104459362
order844,67,1027519665,item120845429
order827,0,1727909960,item21010916
order508,66,127415102,item1041799664
order983,67,842954365,item1899885032
order774,21,1973931837,item17966972
order957,72,1681268397,item957238895
order776,27,1903604682,item1954574448
order788,92,1879290950,item112084422
order835,59,1619454396,item2036401715
order624,32,15167452068,item51090275
order841,49,1079193676,item1811508622
order717,3,11988707,item136943116
order299,12,2026907387,item1773390176
order977,98,2039725718,item2040639264
order890,64,678476972,item82910133
order837,68,1564231499,item2075863030
order977,71,1928700587,item578122356
order807,32,231799677,item1683386560
order402,91,1207547818,item3744590605
order638,75,850644342,item7492351466
order923,70,1030807265,item117926338
order749,28,1654393657,item18085032
order299,97,1136993706,item18998895
order867,0,1449218514,item70489124
order275,83,182206925,item1555122215
order869,4,1327565352,item8545135032
order742,59,1497240141,item1033064
order691,42,1428999062,item1438103630
order759,6,37373862,item2109240318
order621,64,1796923555,item1543772648
order837,75,1372387694,item9498869
order871,5,2137529092,item18905078
order774,99,84607818,item12341036178
order941,83,117280969,item11889709551
order532,66,257196347,item11045130132
order842,37,1206627180,item891991150
order637,70,20513118118,item105030083
order275,34,2066639699,item2111445446
order788,0,1652088707,item2101849524
order547,64,675098803,item6373862
order776,5,904630388,item116328441
order957,98,2039713579,item1962626338
order190,18,1901093623,item6140065
order508,33,106986171,item1675384178
order974,4,897692588,item1094181080
order566,4,16714914911,item2055963493
order531,60,678476972,item1305007326
order271,32,908606138,item533414213
order827,99,468094386,item16355796
order807,49,92938799,item16813823332
order814,59,1171869537,item210918509183
order278,11,1444200545,item1181390699
order836,47,1719454396,item495459028
order346,48,1270554622,item1917242221
order957,56,676759988,item168460187
order721,90,738514004,item84512563
order98,47,133903475,item94843730
order278,59,2121373775,item1981092474
order445,12,185577217,item12406127
order753,58,1464483113,item1929256053
order98,64,1466503461,item157035300
order299,90,11471320,item1017326114
order697,19,1577708274,item9492560
order966,1,169603644,item2388904539
order711,28,1872387694,item1639905741
order885,91,1468475687,item110454290
order691,88,1920116604,item419008644
order841,71,1983621214,item213097804
order720,59,374315728,item287965883
order874,4,764237965,item2077207560
order842,46,1327909923,item151014842
order988,30,1719269936,item151013442
order914,31,1172723737,item1040632982
order918,50,1069423,item12717470315
order731,99,738514004,item1554752832
order263,61,417969069,item83934882
order632,38,1652088707,item184849715
order776,92,1913530894,item214231714
order634,66,49299824,item2109181255
order624,86,13406403,item1943121655
order890,8,744269939,item60358878
order445,92,1136399773,item447532872
order445,57,1172723701,item8897275
order836,34,1444510418,item16894932
order632,0,790784299,item1683020472
order807,96,595889376,item893767036
order314,38,1430649199,item792254246
order881,46,377544882,item1609615938
order788,99,84642488,item1699883995
order945,75,280930760,item1305003989
order440,19,2089240608,item2018348561
order314,73,313618119,item901919770
order271,71,21344755,item1494875824
order932,71,1348423114,item60772057
order314,19,2135028359,item1833887445
order899,73,176022370,item1115637107
order912,24,1328919394,item1796935817
order425,98,1662089855,item171729130
order836,34,1444510418,item1543777056
order297,24,1249194221,item21353380
order115,73,363310710,item1914716809
order420,98,103662618,item419008644
order531,34,1779855091,item984010187
order827,30,1444510418,item1549384530
order724,57,744269969042,item644010187
order749,89,764237962,item289635724
order776,87,1945579527,item1483730109
order717,60,1500805175,item956620028
order738,23,1872675364,item289614630
order774,89,417969069,item87965683
order634,79,94919710,item792670563
order899,83,1465478772,item1566799740
order637,1,239003631,item1333676720
order890,53,1410021804,item48235635
order932,99,463439003,item604002794
order569,99,2039713579,item1072493039
order984,24,1658094386,item80547769
order741,46,1120630539,item124372401
order98,73,1206852675,item1607561789
order275,3,1758893461,item1237406778
order832,37,1430807265,item1271746725
order907,22,1014464295,item1639905741
order871,83,879730269,item60372448
order839,0,178278869,item1762388169
order346,87,744759320,item155475266
order735,46,17928370688,item699309982
order834,24,1327809507,item13050073
order299,74,2121637373,item1668949284
order691,38,1662089839,item1350040178
order297,91,13812833110,item209446147
order552,48,11722895013,item1104559362
order710,4,1079192676,item1926180226
order741,40,1332947036,item1808406791
order890,46,247004991,item1214652278
order278,16,904630388,item1938181080
order534,4,1658098803,item9812940949
order710,40,1826767621,item1277623883
order720,8,74013589,item901754998
order945,4,1879306476,item9752565
order890,12,738514004,item1140610151
order249,16,37431764,item1675384178
order832,46,1789257680,item91035717
order275,63,2090447107,item1558891470
order841,64,1546427252,item118919907
order917,43,1928896039,item6248713
order948,92,1245208974,item1050503758
order440,28,1758896976,item152000874
order732,66,120706148,item14511502831
order817,89,1715644054,item1900290950
order774,3,1196209680,item1510166118
order941,70,850644342,item8587879
order832,49,8123420894,item15894922
order190,38,1926280373,item325980359
order744,72,1811363239,item712100167
order878,37,1362387694,item21423166
order532,49,1564809507,item807002023
order839,72,722797940,item9979865050
order445,3,445182198,item1754823360
order299,83,1248856041,item2057861550
order697,38,1120729807,item62002639
order717,75,667348375,item660410499
order595,14,590936362,item17559890
order710,8,1206168493,item63887864
order819,12,1464238360,item1664226
order737,42,1544268715,item8716406
order638,53,1727863421,item168344763
order936,71,937458268,item142029807
order599,61,379517120,item1258838571
order937,74,1698452260,item1179905741
order98,33,1798691566,item87928211
order710,52,1835408966,item17684186
order638,59,16384402198,item374454455
order832,64,1755039003,item1817277338
order957,48,1176040054,item55763826
order777,96,2090447107,item76965683
order966,46,92368775,item712100167
order7,59,1021758657,item2623756185
order907,31,850644342,item738621223
order297,91,68995086,item1273738118
order634,66,1444510418,item168919910
order720,63,1995574339,item14371704
order847,68,13629302164,item214231095
order753,53,907606138,item699613840
order710,5,1806804522,item1338406786
order774,14,907606138,item53881340
order595,21,1662089879,item264805644
order98,66,929092089,item1909181080
order249,56,267323314,item1998349074
order972,75,15777289,item389205200
order777,77,363257624,item1189714990
order872,37,1754407403,item2135808381
order923,21,1782798769,item1604729224
order932,75,1464024471,item2076321394
order899,26,1416604682,item1520004479
order837,70,1594129091,item13418619
order314,96,18155069092,item28444263
order98,31,1894291624,item1802163024
order833,99,1724231266,item1823179312
order878,40,1594807195,item1636065976
order819,12,1689737256,item16894922
order833,52,2055842403,item11389950
order885,61,363257615,item546584539
order115,22,1488396105,item1615200044
order890,89,1410012399,item165001214
order832,24,15094239,item415918397491
order907,37,1727839960,item1685909494
order753,91,2131497107,item1424860439
order314,97,417969069,item2029095942
order98,23,1498756185,item9631889468
order425,56,2128023715,item1065387630
order425,6,1399492264,item827796263
order314,63,888614630,item881189146
order697,3,4086171,item1868949284
order918,96,678476972,item129213310
order890,12,1594709507,item5109080
order637,52,90872573,item289639643
order115,99,422200967,item10676093
order599,73,1811363239,item1963664722
order899,96,168280841,item2082431156
order849,39,7148183747,item12761178
order906,31,1172623114,item932264114
order263,13,1758735066,item2055857036
order508,73,115039003,item1680916809
order531,50,15777289,item802687368
order908,60,850644342,item74427252
order974,4,739237962,item1809205786
order924,3,127415104,item1043347109
order899,86,105039373,item1428444263
order744,60,1644269963,item157035234
order425,6,259613945,item151928159
order697,33,1579339756,item17506985
order624,89,2039713579,item940268865
order741,23,10274151120,item1249377343
order871,0,1240639462,item2142849284
order788,70,1564232403,item2055859960
order697,31,1059268515,item613187777
order275,6,107919688,item1491959893
order720,0,1379296971,item16444263
order532,24,10485257196,item480956663
order275,53,689968026,item929482864
order899,95,2039740240,item11807837
order918,70,15642403196,item9543360
order834,64,1199510889,item8149467
order633,55,19189219,item908453623
order788,83,1444510418,item154453667
order856,64,1872387694,item12561748
order358,59,1908914155,item866633458
order547,20,937458268,item1167205954
order776,32,171705426,item564134539
order814,23,1946043743,item18092093
order878,59,1629470285,item891991188
order932,53,14236172118,item270544677
order899,86,13993917936,item168428095
order814,89,842654966,item891992066
order637,0,376767601,item6722272682
order741,31,1894560839,item7175722
order735,36,1670154256,item638568672
order552,62,1124376014,item1192082220
order858,40,6504376014,item60377343
order945,78,1751483098,item1510139505
order899,82,11459717,item162410983
order836,41,1872889607,item8829007368
order420,45,575761073,item156878095
order881,40,152488848,item17248833
order691,61,14931947,item100396109
order858,46,6725544089,item651016690
order867,70,2039714003,item15684186
order263,71,1733632205,item63887864
order776,47,57504681,item6106184791
order634,59,1748239570,item543150550
order508,96,1557299960,item189908942
order742,24,3675773307,item354502894
order921,49,738514004,item1140610151
order595,57,5958891436,item1947288517
order634,41,1330337998,item80792693
order733,6,1436643616,item143544236
order278,4,1559229966,item1789490822
order852,79,1313623233,item2142264103
order638,57,162387809,item1283446647
order858,47,1227465352,item6321358
order599,26,1996655822,item99481223
order921,24,1444510412,item182596146
order932,48,1057408974,item12444309
order508,63,185523373,item1167204250
order7,96,194720521262,item9041223
order98,83,182548033,item264805644
order716,23,1683486772,item165797036
order807,92,1384485977,item191404345
order632,39,1331468226,item874885555
order777,83,1199009879,item2028201616
order971,64,16972478,item993202786
order281,53,825650280,item256196067
order624,24,1694626180,item35450836
order932,75,1362912155,item1668917148
order743,40,10095239,item1247081729
order832,60,1500805175,item2019549912
order534,57,1649949819,item526651788
order974,46,16592384,item2596802605
order938,70,1079193676,item134238878
order281,33,1908914155,item2023434259
order737,71,1252537458,item55557720
order869,72,744149460,item15642356
order7,34,850644342,item28754994401
order425,59,1609634142,item1209534016
order753,57,1335298070,item6248836
order271,42,37479112,item877702736
order281,96,1564225809,item114862979
order638,99,839544093,item6070489
order314,38,1440452652,item2857651
order742,74,187291307,item1803165890
