trip39170,251064613,2106098457,route4
trip89445,1575497134,1992817660,route43
trip37280,366722381,1571466158,route99
trip71726,92269485,1647958450,route54
trip61735,122372588,2047962361,route15
trip83771,373124637,1072375178,route70
trip28463,868292809,1125003574,route76
trip94868,1143348261,1239273081,route14
trip17003,1386250462,1531420918,route98
trip83166,1195294533,2083606995,route12
trip94300,1458491745,1515950912,route54
trip73479,655369100,1105822855,route19
trip18381,16621771,1783566325,route70
trip35594,556088150,1899406481,route27
trip16368,784168079,1496786174,route91
trip66126,964881372,1573801631,route65
trip23129,925905699,2081874040,route94
trip9910,31966036,1579294049,route27
trip23953,527634083,1665294326,route30
trip28454,91315074,1810229869,route84
trip58650,667357180,736917783,route85
trip72396,1640075364,736432783,route40
trip69591,1571877302,1930716222,route2
trip64374,643346030,482214793,route81
trip27202,103282089,1647909502,route0
trip76498,4006986,468252379,route59
trip61142,965148101,159950974325,route54
trip20678,1107943003,1651023415,route47
trip98756,191350145,658263176,route19
trip97793,1929823033,203116678,route15
trip84654,32555580,199894858,route44
trip68983,40531516,1226968091,route8
trip27644,638994855,99337723,route43
trip35393,1527299159,2108326413,route65
trip83971,1917824601,2089763852,route27
trip35172,1029529572,2076551978,route26
trip35006,815729504,1983872633,route59
trip89144,1634085831,1859965909,route74
trip27202,520201080,1838080719,route57
trip18484,89870913,1642478132,route28
trip9983,27269101,1507978492,route76
trip91340,11691784,1354413517,route54
trip55752,492375775,1702885712,route0
trip28273,1420364307,1811927061,route83
trip83444,173408983,2134474149,route9
trip95142,1605720252,1920374754,route50
trip79137,1431519351,1820184220,route41
trip33129,720855116,130749058,route4
trip76944,450696686,468105856,route78
trip57476,70388558,1598663883,route40
trip17003,858697949,1962764673,route8
trip84354,939350173,2086960966,route69
trip89845,1626015635,203407878,route44
trip20800,1554981679,1984542290,route11
trip23587,1552030965,2105807198,route42
trip55810,1038086114,1101395656,route1
trip6418,957164231,1641209572,route72
trip76638,1706995100,1902877264,route56
trip8426,1975959590,1438167880,route30
trip83766,170416732,1932857120,route65
trip64161,1306025730,2050361273,route15
trip38661,138025830,1428049107,route43
trip69786,344819146,1644193268,route22
trip98756,203648031,1565208089,route67
trip90837,1781849336,2097199610,route10
trip84769,569460481,1171820772,route34
trip97789,998264224,1848525493,route42
trip80473,114393222,909780177,route92
trip20806,100201439,1280757769,route87
trip91481,96382838,2029887590,route99
trip98816,269885987,2097299890,route57
trip98274,1687382745,1913565366,route66
trip45389,136748268,2040553973,route3
trip98839,1161464549,1384672224,route64
trip85621,36352838,388358214,route78
trip76982,1117681776,1472148745473665,route62
trip74326,345157359,1708220233,route63
trip621,36671938,367323887,route8
trip61142,990414912,1311620712,route31
trip5171,366570372,408880811,route83
trip69695,450457290,1808594851,route4
trip63799,1118698225,125950809,route57
trip12118,771254544,1783502115,route99
trip68018,484816131,1735470781,route2
trip55205,964494501,1043163303,route17
trip24781,653683767,1065450799,route94
trip83012,652967095,1872266942,route46
trip91942,2964681771,1579296845,route79
trip55752,552051418,1868004937,route95
trip82437,1459142012,2150767593,route14
trip38692,1455911337,1449588178,route3
trip24132,1110682059,11920978229,route95
trip26442,778660878,1633436125,route98
trip82921,19016564,2052269602,route87
trip63922,930942259,2008510716,route89
trip84966,66730558,1058119682,route60
trip27072,1799283840,2015450816,route51
trip7499,1559641380,1968563908,route2
trip74947,111056352,1929792265,route24
trip16574,977497913,1700320335,route40
trip16480,157194000,160925856,route62
trip37600,1071900066,1973941080,route96
trip24178,865836269,1969451341,route40
trip20308,261887223,2003884557,route11
trip73845,1441546174,1761239547,route69
trip29685,1425351631,1977648664,route39
trip79138,599892895,1191912838,route6
trip66177,540976065,1158348874,route56
trip98189,1205720252,1920374754,route76
trip8468,794798878,1635665873,route46
trip12578,1810355759,1942478132,route21
trip45686,461572812,1778095535,route96
trip83965,839185717,1964556678,route54
trip80576,928157940,1355730455,route43
trip6081,315550816,1203720691,route80
trip83766,428933341,1349560750,route70
trip65896,1363184161,1899393043,route54
trip69786,450457290,1808594851,route56
trip73913,151456352,1573801631,route0
trip48509,141380285,1925551978,route8
trip93719,288949509,835802438,route14
trip85635,984475189,1072617893,route89
trip26659,11895710,1561664027,route2
trip6655,348974999,1364941024,route4
trip82474,1135826388,1354420707,route98
trip80993,1394652289,1421777661,route87
trip74238,1312566886,1855780486,route57
trip72226,83940565,946582980,route88
trip3866,1043606159,1825438887,route0
trip89144,686552848,1165465321,route24
trip37605,784964026,1421377665,route75
trip63961,340181418,467283249,route67
trip53478,391882805,4050451717,route94
trip84654,1209615653,1647909502,route8
trip74296,1384120899,1354334816,route16
trip39098,1318573316,1690924773,route2
trip26659,725415440,1655797539,route99
trip68400,254577839,1128406496,route76
trip81740,162063538,2056751147,route32
trip82902,976120431,1463953743,route37
trip88616,265287536,1896803833,route94
trip66380,507825011,1275356146,route92
trip89322,963463823,1454906729,route67
trip33454,569430232,1563260585,route5
trip83858,427524167,117147721980,route74
trip90799,1204691000,16479584504,route76
trip67183,492492367,1702885712,route8
trip83166,1079345493,1806117761,route79
trip84654,31962872,477416385,route74
trip83821,372372517,870462642,route90
trip48363,1923758225,2107783264,route71
trip65352,402434646,1081409710,route2
trip73747,666292842,801059797,route5
trip82379,905400330,1536269583,route8
trip37686,1280288779,1653357120,route67
trip27644,1608369289,1609775584,route86
trip83574,1624016745,1988152142,route54
trip79090,244840882,1940706487,route96
trip26407,725415428,1683606159,route94
trip90738,411123264,2017175996,route89
trip67455,751845597,2005666467,route64
trip6100,19171604,1988692279,route40
trip48178,1227749671,1745397933,route86
trip93955,310229836,1397283172,route99
trip72224,1782636702,2021403602,route83
trip66582,14831380,831804480,route90
trip81796,1044661840,1681427036,route9
trip52706,988698445,129091260,route79
trip90746,898457589,1559928794,route10
trip80356,830912653,1062624673,route19
trip88596,1383006188,1400951812,route33
trip37228,710745488,1763017597,route99
trip69591,178058949,2102996130,route65
trip63999,1145290809,1216653136,route12
trip84971,40487112,8803049336,route95
trip16574,1538885668,1658326451,route30
trip92393,184220853,2026178624,route79
trip95348,636927373,1039570405,route89
trip82402,1192696101,2056194779,route83
trip38486,723351863,881872421,route74
trip94397,1458189039,1929974511,route45
trip91701,161644253,1965026702,route91
trip29361,1422322892,1462038045,route92
trip73471,128825801,1962784258,route74
trip44168,1110534052,1361040183,route55
trip66582,237909615,1475593142,route77
trip68688,731993971,1902982119,route0
trip16884,1578070996,1892321083,route6
